Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDZ23,17.75,Regular,0.067607749,Baking Goods,188.024,OUT049,1999,Medium,Tier 1,Supermarket Type1,2796.36
FDL58,5.78,Regular,0.074087369,Snack Foods,264.9568,OUT013,1987,High,Tier 3,Supermarket Type1,6855.0768
FDD44,8.05,Regular,0,Fruits and Vegetables,257.5646,OUT013,1987,High,Tier 3,Supermarket Type1,5153.292
FDT50,6.75,Regular,0.108679906,Dairy,95.6752,OUT018,2009,Medium,Tier 3,Supermarket Type2,1246.3776
FDR22,19.35,Regular,0.018591464,Snack Foods,112.9544,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528
FDH60,19.7,Regular,0,Baking Goods,194.411,OUT049,1999,Medium,Tier 1,Supermarket Type1,5106.686
FDA47,10.5,Regular,0.117149075,Baking Goods,164.121,OUT018,2009,Medium,Tier 3,Supermarket Type2,1794.331
FDU20,19.35,Regular,0.021490911,Fruits and Vegetables,122.1098,OUT049,1999,Medium,Tier 1,Supermarket Type1,2892.2352
FDW44,9.5,Regular,0.058835928,Fruits and Vegetables,170.2448,OUT010,1998,null,Tier 3,Grocery Store,170.4448
FDY39,5.305,Regular,0.07871639,Meat,183.5608,OUT010,1998,null,Tier 3,Grocery Store,551.2824
FDZ35,9.6,Regular,0.022274264,Breads,101.699,OUT035,2004,Small,Tier 2,Supermarket Type1,2992.771
FDL24,10.3,Regular,0.02494708,Baking Goods,172.3422,OUT045,2002,null,Tier 2,Supermarket Type1,5690.5926
FDZ07,15.1,Regular,0.157154813,Fruits and Vegetables,62.2194,OUT010,1998,null,Tier 3,Grocery Store,185.7582
FDR20,20,Regular,0.028180789,Fruits and Vegetables,46.8744,OUT045,2002,null,Tier 2,Supermarket Type1,905.488
FDQ51,null,Regular,0.017466284,Meat,45.4718,OUT027,1985,Medium,Tier 3,Supermarket Type3,1323.6104
DRZ11,8.85,Regular,0.113302223,Soft Drinks,125.1388,OUT017,2007,null,Tier 2,Supermarket Type1,1114.5492
FDB12,11.15,Regular,0.105307659,Baking Goods,102.0648,OUT046,1997,Small,Tier 1,Supermarket Type1,1038.648
FDW19,12.35,Regular,0.038500421,Fruits and Vegetables,110.757,OUT046,1997,Small,Tier 1,Supermarket Type1,1208.427
FDN49,17.25,Regular,0.209600084,Breakfast,40.348,OUT010,1998,null,Tier 3,Grocery Store,39.948
FDR15,9.3,Regular,0.033505804,Meat,153.4314,OUT045,2002,null,Tier 2,Supermarket Type1,2482.1024
FDJ15,11.35,Regular,0.023358738,Dairy,184.4608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376
FDX57,17.25,Regular,0.047266211,Snack Foods,97.0068,OUT046,1997,Small,Tier 1,Supermarket Type1,1846.9292
FDZ02,6.905,Regular,0.063850971,Dairy,97.2726,OUT010,1998,null,Tier 3,Grocery Store,195.7452
FDP40,null,Regular,0.060154968,Frozen Foods,110.1544,OUT019,1985,Small,Tier 1,Grocery Store,111.8544
FDE11,null,Regular,0.134441765,Starchy Foods,183.9924,OUT027,1985,Medium,Tier 3,Supermarket Type3,6478.234
FDD56,15.2,Regular,0.103758647,Fruits and Vegetables,177.0054,OUT035,2004,Small,Tier 2,Supermarket Type1,2976.7918
FDO39,null,Regular,0.136701678,Meat,182.1608,OUT027,1985,Medium,Tier 3,Supermarket Type3,5880.3456
FDU50,null,Regular,0.074806196,Dairy,112.9176,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528
FDW16,17.35,Regular,0.041538713,Frozen Foods,93.1804,OUT049,1999,Medium,Tier 1,Supermarket Type1,1378.206
FDH44,19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,OUT017,2007,null,Tier 2,Supermarket Type1,3089.9778
FDP40,4.555,Regular,0.034410585,Frozen Foods,111.3544,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528
FDG38,8.975,Regular,0.088257771,Canned,84.1224,OUT010,1998,null,Tier 3,Grocery Store,170.4448
FDO01,21.1,Regular,0.020750867,Breakfast,128.7994,OUT049,1999,Medium,Tier 1,Supermarket Type1,1927.491
FDU47,12.8,Regular,0.114318263,Breads,142.2838,OUT018,2009,Medium,Tier 3,Supermarket Type2,421.4514
FDZ02,6.905,Regular,0.038363204,Dairy,98.1726,OUT017,2007,null,Tier 2,Supermarket Type1,587.2356
FDS04,10.195,Regular,0.245483691,Frozen Foods,141.8838,OUT010,1998,null,Tier 3,Grocery Store,280.9676
FDQ31,5.785,Regular,0.053930934,Fruits and Vegetables,87.3856,OUT049,1999,Medium,Tier 1,Supermarket Type1,878.856
FDB49,8.3,Regular,0.030151351,Baking Goods,98.7384,OUT046,1997,Small,Tier 1,Supermarket Type1,492.692
FDN56,5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,OUT045,2002,null,Tier 2,Supermarket Type1,3900.9222
DRA24,null,Regular,0.039734882,Soft Drinks,165.7868,OUT027,1985,Medium,Tier 3,Supermarket Type3,4913.604
FDF53,20.75,Regular,0.083536989,Frozen Foods,180.3318,OUT013,1987,High,Tier 3,Supermarket Type1,4149.9314
FDI40,11.5,Regular,0.125579201,Frozen Foods,99.7358,OUT035,2004,Small,Tier 2,Supermarket Type1,1105.8938
FDP40,4.555,Regular,0.034357169,Frozen Foods,112.6544,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056
FDR32,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,OUT045,2002,null,Tier 2,Supermarket Type1,5480.8656
FDH50,15,Regular,0.161762835,Canned,185.9266,OUT045,2002,null,Tier 2,Supermarket Type1,2581.9724
FDS19,13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,OUT010,1998,null,Tier 3,Grocery Store,227.7036
FDI27,8.71,Regular,0.046079575,Dairy,43.5744,OUT045,2002,null,Tier 2,Supermarket Type1,407.4696
FDB35,12.3,Regular,0.064618976,Starchy Foods,89.8804,OUT046,1997,Small,Tier 1,Supermarket Type1,1286.3256
FDW07,18,Regular,0.142910689,Fruits and Vegetables,89.6514,OUT049,1999,Medium,Tier 1,Supermarket Type1,1859.5794
FDR11,10.5,Regular,0.142511272,Breads,158.7578,OUT035,2004,Small,Tier 2,Supermarket Type1,2246.4092
FDX03,15.85,Regular,0.061045133,Meat,44.7744,OUT013,1987,High,Tier 3,Supermarket Type1,181.0976
FDU46,10.3,Regular,0.011148865,Snack Foods,84.854,OUT045,2002,null,Tier 2,Supermarket Type1,778.986
FDZ37,null,Regular,0.019672774,Canned,86.4198,OUT027,1985,Medium,Tier 3,Supermarket Type3,1918.8356
FDX33,9.195,Regular,0.117667492,Snack Foods,159.5578,OUT049,1999,Medium,Tier 1,Supermarket Type1,1283.6624
FDZ57,10,Regular,0.037757166,Snack Foods,126.7994,OUT035,2004,Small,Tier 2,Supermarket Type1,1284.994
FDO49,null,Regular,0.032892112,Breakfast,49.3008,OUT027,1985,Medium,Tier 3,Supermarket Type3,1518.024
FDM01,7.895,Regular,0.094488485,Breakfast,100.7332,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984
FDP28,13.65,Regular,0.080968973,Frozen Foods,259.7936,OUT018,2009,Medium,Tier 3,Supermarket Type2,2609.936
FDJ44,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,1999,Medium,Tier 1,Supermarket Type1,1395.5168
FDS25,null,Regular,0.139330557,Canned,109.5228,OUT027,1985,Medium,Tier 3,Supermarket Type3,3426.2068
FDT23,7.72,Regular,0.074669288,Breads,76.3986,OUT013,1987,High,Tier 3,Supermarket Type1,1402.1748
FDV19,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,OUT013,1987,High,Tier 3,Supermarket Type1,2085.9514
FDY56,16.35,Regular,0.062665642,Fruits and Vegetables,225.6062,OUT018,2009,Medium,Tier 3,Supermarket Type2,1579.9434
FDQ48,14.3,Regular,0.034411238,Baking Goods,98.6726,OUT046,1997,Small,Tier 1,Supermarket Type1,782.9808
FDU15,13.65,Regular,0,Meat,36.6532,OUT017,2007,null,Tier 2,Supermarket Type1,755.0172
FDV20,20.2,Regular,0.100095288,Fruits and Vegetables,125.2678,OUT010,1998,null,Tier 3,Grocery Store,127.1678
FDA07,null,Regular,0.030794774,Fruits and Vegetables,122.9072,OUT027,1985,Medium,Tier 3,Supermarket Type3,4532.7664
FDZ16,null,Regular,0.159081735,Frozen Foods,193.5478,OUT027,1985,Medium,Tier 3,Supermarket Type3,4649.9472
FDL48,19.35,Regular,0.082266419,Baking Goods,48.8034,OUT046,1997,Small,Tier 1,Supermarket Type1,340.2238
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,2009,Medium,Tier 3,Supermarket Type2,2770.3938
FDT23,7.72,Regular,0.074883035,Breads,79.8986,OUT045,2002,null,Tier 2,Supermarket Type1,1090.5804
FDY34,null,Regular,0.019227816,Snack Foods,163.9842,OUT019,1985,Small,Tier 1,Grocery Store,331.5684
FDV60,20.2,Regular,0.117599259,Baking Goods,195.311,OUT045,2002,null,Tier 2,Supermarket Type1,3338.987
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,2002,null,Tier 2,Supermarket Type1,2013.3792
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,2007,null,Tier 2,Supermarket Type1,1895.5326
FDZ16,16.85,Regular,0.267565911,Frozen Foods,194.1478,OUT010,1998,null,Tier 3,Grocery Store,1162.4868
FDL21,15.85,Regular,0.007145063,Snack Foods,41.048,OUT035,2004,Small,Tier 2,Supermarket Type1,479.376
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,2004,Small,Tier 2,Supermarket Type1,624.5204
FDS19,13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,OUT017,2007,null,Tier 2,Supermarket Type1,1669.8264
FDO10,null,Regular,0,Snack Foods,58.7588,OUT019,1985,Small,Tier 1,Grocery Store,400.8116
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,2009,Medium,Tier 3,Supermarket Type2,1854.9188
FDZ51,11.3,Regular,0.054507422,Meat,96.3094,OUT013,1987,High,Tier 3,Supermarket Type1,666.4658
FDQ40,null,Regular,0.063079544,Frozen Foods,175.7712,OUT019,1985,Small,Tier 1,Grocery Store,351.5424
FDG09,20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,OUT017,2007,null,Tier 2,Supermarket Type1,2065.3116
FDH47,13.5,Regular,0.128709014,Starchy Foods,96.1068,OUT013,1987,High,Tier 3,Supermarket Type1,1846.9292
FDX46,12.3,Regular,0.058105769,Snack Foods,60.4562,OUT035,2004,Small,Tier 2,Supermarket Type1,1777.686
FDY01,11.8,Regular,0.170141787,Canned,116.7834,OUT013,1987,High,Tier 3,Supermarket Type1,2303.668
FDJ40,13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,2004,Small,Tier 2,Supermarket Type1,1965.4416
FDX04,null,Regular,0.07278643,Frozen Foods,49.4376,OUT019,1985,Small,Tier 1,Grocery Store,191.7504
FDN49,17.25,Regular,0.125419157,Breakfast,40.048,OUT049,1999,Medium,Tier 1,Supermarket Type1,399.48
FDR31,6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,OUT013,1987,High,Tier 3,Supermarket Type1,2916.204
FDL58,5.78,Regular,0.074149074,Snack Foods,262.2568,OUT046,1997,Small,Tier 1,Supermarket Type1,5273.136
FDQ15,20.35,Regular,0,Meat,81.6276,OUT046,1997,Small,Tier 1,Supermarket Type1,1787.0072
FDX49,4.615,Regular,0.101747034,Canned,231.33,OUT013,1987,High,Tier 3,Supermarket Type1,4660.6
FDN23,null,Regular,0.075142108,Breads,145.8444,OUT027,1985,Medium,Tier 3,Supermarket Type3,3773.7544
DRD01,12.1,Regular,0.061424738,Soft Drinks,56.7614,OUT018,2009,Medium,Tier 3,Supermarket Type2,1049.9666
FDU12,15.5,Regular,0.126791761,Baking Goods,262.1568,OUT010,1998,null,Tier 3,Grocery Store,527.3136
FDX33,9.195,Regular,0.117484834,Snack Foods,158.5578,OUT046,1997,Small,Tier 1,Supermarket Type1,2406.867
FDH45,15.1,Regular,0.106097275,Fruits and Vegetables,43.2796,OUT018,2009,Medium,Tier 3,Supermarket Type2,123.8388
FDJ10,5.095,Regular,0.129395895,Snack Foods,140.3838,OUT013,1987,High,Tier 3,Supermarket Type1,1826.2894
FDX32,15.1,Regular,0.100265027,Fruits and Vegetables,142.5786,OUT018,2009,Medium,Tier 3,Supermarket Type2,3323.0078
FDI34,10.65,Regular,0.085135953,Snack Foods,232.3668,OUT046,1997,Small,Tier 1,Supermarket Type1,3685.8688
FDH56,9.8,Regular,0.106816919,Fruits and Vegetables,114.2492,OUT010,1998,null,Tier 3,Grocery Store,463.3968
FDY37,17,Regular,0.026622757,Canned,144.247,OUT045,2002,null,Tier 2,Supermarket Type1,3149.234
FDO46,9.6,Regular,0.014234595,Snack Foods,190.2872,OUT049,1999,Medium,Tier 1,Supermarket Type1,4727.18
FDI10,8.51,Regular,0.078526225,Snack Foods,173.5422,OUT049,1999,Medium,Tier 1,Supermarket Type1,5000.8238
FDQ11,null,Regular,0.067373081,Breads,258.8988,OUT027,1985,Medium,Tier 3,Supermarket Type3,3083.9856
FDB40,17.5,Regular,0.007570599,Dairy,144.6102,OUT018,2009,Medium,Tier 3,Supermarket Type2,2187.153
FDB14,null,Regular,0,Canned,92.312,OUT019,1985,Small,Tier 1,Grocery Store,372.848
FDZ23,17.75,Regular,0.067777778,Baking Goods,186.924,OUT018,2009,Medium,Tier 3,Supermarket Type2,3169.208
FDX35,5.035,Regular,0.080362549,Breads,229.0036,OUT017,2007,null,Tier 2,Supermarket Type1,4326.3684
FDY60,10.5,Regular,0,Baking Goods,143.3128,OUT046,1997,Small,Tier 1,Supermarket Type1,1438.128
FDN33,null,Regular,0.122519571,Snack Foods,93.0436,OUT027,1985,Medium,Tier 3,Supermarket Type3,2363.59
FDA09,13.35,Regular,0.15021128,Snack Foods,179.066,OUT017,2007,null,Tier 2,Supermarket Type1,2696.49
FDG12,6.635,Regular,0.006335942,Baking Goods,121.8098,OUT049,1999,Medium,Tier 1,Supermarket Type1,2048.6666
FDQ51,16,Regular,0.029377239,Meat,46.1718,OUT010,1998,null,Tier 3,Grocery Store,94.5436
FDD38,16.75,Regular,0.008204465,Canned,99.8674,OUT049,1999,Medium,Tier 1,Supermarket Type1,2342.9502
FDT47,null,Regular,0.02439015,Breads,95.9068,OUT027,1985,Medium,Tier 3,Supermarket Type3,3207.8244
FDE41,9.195,Regular,0.064143995,Frozen Foods,85.9566,OUT045,2002,null,Tier 2,Supermarket Type1,1691.132
FDW26,11.8,Regular,0.107662745,Dairy,224.1772,OUT017,2007,null,Tier 2,Supermarket Type1,2890.9036
FDQ55,13.65,Regular,0.013064516,Fruits and Vegetables,115.5834,OUT045,2002,null,Tier 2,Supermarket Type1,1382.2008
FDV22,14.85,Regular,0.009954237,Snack Foods,158.263,OUT049,1999,Medium,Tier 1,Supermarket Type1,2659.871
FDQ26,13.5,Regular,0.067859568,Dairy,60.1562,OUT035,2004,Small,Tier 2,Supermarket Type1,1599.9174
FDV56,16.1,Regular,0.013623294,Fruits and Vegetables,109.3596,OUT045,2002,null,Tier 2,Supermarket Type1,1186.4556
FDD32,17.7,Regular,0.041098734,Fruits and Vegetables,80.9276,OUT018,2009,Medium,Tier 3,Supermarket Type2,487.3656
FDL58,5.78,Regular,0.074451126,Snack Foods,264.5568,OUT018,2009,Medium,Tier 3,Supermarket Type2,6327.7632
FDZ03,13.65,Regular,0.078786674,Dairy,184.824,OUT046,1997,Small,Tier 1,Supermarket Type1,3355.632
FDO03,null,Regular,0.064577332,Meat,230.5352,OUT019,1985,Small,Tier 1,Grocery Store,687.1056
FDQ31,null,Regular,0.053586458,Fruits and Vegetables,89.7856,OUT027,1985,Medium,Tier 3,Supermarket Type3,966.7416
FDY03,17.6,Regular,0.076431919,Meat,113.2202,OUT018,2009,Medium,Tier 3,Supermarket Type2,2025.3636
FDZ16,16.85,Regular,0.159825617,Frozen Foods,195.5478,OUT035,2004,Small,Tier 2,Supermarket Type1,4262.4516
FDW43,20.1,Regular,0.022552083,Fruits and Vegetables,226.6036,OUT017,2007,null,Tier 2,Supermarket Type1,6831.108
FDU19,8.77,Regular,0.047036036,Fruits and Vegetables,170.5422,OUT017,2007,null,Tier 2,Supermarket Type1,2759.0752
FDI08,18.2,Regular,0.066284519,Fruits and Vegetables,247.2092,OUT035,2004,Small,Tier 2,Supermarket Type1,3486.1288
FDL52,null,Regular,0.080697998,Frozen Foods,39.8506,OUT019,1985,Small,Tier 1,Grocery Store,37.9506
FDB03,17.75,Regular,0.156802171,Dairy,242.1538,OUT035,2004,Small,Tier 2,Supermarket Type1,4326.3684
FDT10,16.7,Regular,0.062297249,Snack Foods,60.6562,OUT018,2009,Medium,Tier 3,Supermarket Type2,592.562
FDZ31,15.35,Regular,0.113217223,Fruits and Vegetables,191.1504,OUT046,1997,Small,Tier 1,Supermarket Type1,1725.7536
FDB37,20.25,Regular,0.022976493,Baking Goods,240.3538,OUT049,1999,Medium,Tier 1,Supermarket Type1,4086.0146
FDL14,8.115,Regular,0.032158866,Canned,154.8972,OUT046,1997,Small,Tier 1,Supermarket Type1,1713.7692
FDP21,null,Regular,0.045068892,Snack Foods,190.8872,OUT019,1985,Small,Tier 1,Grocery Store,945.436
FDQ59,9.8,Regular,0.056375879,Breads,84.6908,OUT035,2004,Small,Tier 2,Supermarket Type1,1006.6896
FDQ01,19.7,Regular,0.161356273,Canned,253.1014,OUT018,2009,Medium,Tier 3,Supermarket Type2,2805.0154
FDQ48,14.3,Regular,0.034605882,Baking Goods,95.9726,OUT017,2007,null,Tier 2,Supermarket Type1,2153.1972
FDI07,12.35,Regular,0.033754478,Meat,199.0426,OUT035,2004,Small,Tier 2,Supermarket Type1,3361.6242
FDG33,5.365,Regular,0.140458316,Seafood,169.7764,OUT049,1999,Medium,Tier 1,Supermarket Type1,3263.7516
FDH53,20.5,Regular,0,Frozen Foods,82.8592,OUT035,2004,Small,Tier 2,Supermarket Type1,908.1512
FDQ51,16,Regular,0,Meat,48.1718,OUT017,2007,null,Tier 2,Supermarket Type1,756.3488
FDV52,20.7,Regular,0.121767168,Frozen Foods,118.9466,OUT045,2002,null,Tier 2,Supermarket Type1,353.5398
FDM50,13,Regular,0.030083482,Canned,61.922,OUT035,2004,Small,Tier 2,Supermarket Type1,1557.972
FDV60,20.2,Regular,0.118025091,Baking Goods,195.811,OUT017,2007,null,Tier 2,Supermarket Type1,2553.343
FDF39,14.85,Regular,0.019550858,Dairy,263.791,OUT045,2002,null,Tier 2,Supermarket Type1,4207.856
FDJ02,17.2,Regular,0.025162022,Canned,145.9418,OUT035,2004,Small,Tier 2,Supermarket Type1,1765.7016
FDX31,20.35,Regular,0.014825605,Fruits and Vegetables,233.2958,OUT046,1997,Small,Tier 1,Supermarket Type1,4206.5244
DRL01,null,Regular,0.076798609,Soft Drinks,231.8958,OUT027,1985,Medium,Tier 3,Supermarket Type3,8413.0488
FDX36,9.695,Regular,0.128283243,Baking Goods,226.1404,OUT046,1997,Small,Tier 1,Supermarket Type1,3375.606
FDT09,15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,2007,null,Tier 2,Supermarket Type1,3559.3668
FDF08,14.3,Regular,0.065195229,Fruits and Vegetables,88.9856,OUT035,2004,Small,Tier 2,Supermarket Type1,1669.8264
FDD26,8.71,Regular,0.072301795,Canned,185.6924,OUT045,2002,null,Tier 2,Supermarket Type1,3331.6632
FDH02,7.27,Regular,0.020898691,Canned,92.2488,OUT017,2007,null,Tier 2,Supermarket Type1,814.9392
FDH45,15.1,Regular,0.105881129,Fruits and Vegetables,42.0796,OUT045,2002,null,Tier 2,Supermarket Type1,454.0756
FDA37,7.81,Regular,0.055216312,Canned,125.5046,OUT035,2004,Small,Tier 2,Supermarket Type1,3237.1196
FDX51,9.5,Regular,0.022058724,Meat,196.8452,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136
FDJ20,20.7,Regular,0.100091576,Fruits and Vegetables,125.5388,OUT013,1987,High,Tier 3,Supermarket Type1,2105.2596
FDZ39,19.7,Regular,0.018061324,Meat,102.599,OUT045,2002,null,Tier 2,Supermarket Type1,2063.98
FDY35,null,Regular,0.028062401,Breads,44.0402,OUT019,1985,Small,Tier 1,Grocery Store,91.8804
FDL58,5.78,Regular,0.074135053,Snack Foods,264.0568,OUT035,2004,Small,Tier 2,Supermarket Type1,2109.2544
FDE20,11.35,Regular,0.00552947,Fruits and Vegetables,169.279,OUT035,2004,Small,Tier 2,Supermarket Type1,2376.906
FDG41,8.84,Regular,0.076873991,Frozen Foods,109.9228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1547.3192
FDF26,null,Regular,0.046408928,Canned,153.2998,OUT027,1985,Medium,Tier 3,Supermarket Type3,3998.7948
FDE10,6.67,Regular,0.090456903,Snack Foods,131.2626,OUT017,2007,null,Tier 2,Supermarket Type1,2098.6016
FDB36,null,Regular,0.048292189,Baking Goods,133.1626,OUT027,1985,Medium,Tier 3,Supermarket Type3,2492.0894
FDL13,13.85,Regular,0.056547986,Breakfast,232.73,OUT018,2009,Medium,Tier 3,Supermarket Type2,6291.81
FDC09,15.5,Regular,0.044024163,Fruits and Vegetables,102.0332,OUT010,1998,null,Tier 3,Grocery Store,102.5332
FDU16,19.25,Regular,0.058226609,Frozen Foods,85.2908,OUT013,1987,High,Tier 3,Supermarket Type1,671.1264
FDD26,8.71,Regular,0.072155462,Canned,183.3924,OUT046,1997,Small,Tier 1,Supermarket Type1,3146.5708
FDZ26,11.6,Regular,0.144604071,Dairy,240.8222,OUT018,2009,Medium,Tier 3,Supermarket Type2,3585.333
FDT56,16,Regular,0.193477995,Fruits and Vegetables,55.9246,OUT010,1998,null,Tier 3,Grocery Store,405.4722
FDD44,8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,OUT046,1997,Small,Tier 1,Supermarket Type1,4380.2982
FDS56,5.785,Regular,0.038976089,Fruits and Vegetables,264.2252,OUT017,2007,null,Tier 2,Supermarket Type1,3934.878
FDF21,10.3,Regular,0.058918844,Fruits and Vegetables,191.653,OUT049,1999,Medium,Tier 1,Supermarket Type1,5313.084
FDO22,13.5,Regular,0,Snack Foods,78.396,OUT035,2004,Small,Tier 2,Supermarket Type1,1438.128
FDT51,11.65,Regular,0.010963269,Meat,110.9544,OUT018,2009,Medium,Tier 3,Supermarket Type2,335.5632
FDW09,13.65,Regular,0.025920816,Snack Foods,81.2302,OUT046,1997,Small,Tier 1,Supermarket Type1,2059.9852
FDO39,6.985,Regular,0.137645467,Meat,185.2608,OUT045,2002,null,Tier 2,Supermarket Type1,2940.1728
FDQ36,7.855,Regular,0.161875063,Baking Goods,35.6848,OUT045,2002,null,Tier 2,Supermarket Type1,335.5632
FDE14,13.65,Regular,0.031508924,Canned,98.77,OUT045,2002,null,Tier 2,Supermarket Type1,1697.79
FDF39,14.85,Regular,0.019495051,Dairy,261.291,OUT013,1987,High,Tier 3,Supermarket Type1,10256.649
FDP01,20.75,Regular,0.063313974,Breakfast,153.7682,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.6184
FDR57,5.675,Regular,0.023496967,Snack Foods,156.1288,OUT046,1997,Small,Tier 1,Supermarket Type1,2828.3184
FDV44,8.365,Regular,0.039925235,Fruits and Vegetables,189.2188,OUT045,2002,null,Tier 2,Supermarket Type1,4570.0512
FDR01,null,Regular,0.093883945,Canned,200.4742,OUT019,1985,Small,Tier 1,Grocery Store,398.1484
FDZ57,10,Regular,0.03773288,Snack Foods,128.2994,OUT013,1987,High,Tier 3,Supermarket Type1,1413.4934
FDI08,18.2,Regular,0.066400129,Fruits and Vegetables,250.1092,OUT049,1999,Medium,Tier 1,Supermarket Type1,5727.2116
DRA24,19.35,Regular,0.039920687,Soft Drinks,163.3868,OUT035,2004,Small,Tier 2,Supermarket Type1,3439.5228
FDC34,16,Regular,0.172759093,Snack Foods,157.0972,OUT046,1997,Small,Tier 1,Supermarket Type1,4673.916
FDC03,8.575,Regular,0.072252888,Dairy,196.5794,OUT017,2007,null,Tier 2,Supermarket Type1,5267.1438
FDO19,17.7,Regular,0.016664252,Fruits and Vegetables,47.9034,OUT018,2009,Medium,Tier 3,Supermarket Type2,729.051
FDZ28,20,Regular,0.086187886,Frozen Foods,125.4678,OUT010,1998,null,Tier 3,Grocery Store,127.1678
FDV57,15.25,Regular,0,Snack Foods,178.166,OUT045,2002,null,Tier 2,Supermarket Type1,4853.682
FDB02,null,Regular,0.029023048,Canned,177.837,OUT027,1985,Medium,Tier 3,Supermarket Type3,6704.606
FDD52,18.25,Regular,0.183142346,Dairy,110.357,OUT013,1987,High,Tier 3,Supermarket Type1,2087.283
FDN34,15.6,Regular,0,Snack Foods,170.6132,OUT013,1987,High,Tier 3,Supermarket Type1,6595.4148
FDO11,8,Regular,0.050657232,Breads,249.9092,OUT010,1998,null,Tier 3,Grocery Store,249.0092
FDE40,15.6,Regular,0.099344826,Dairy,63.6194,OUT045,2002,null,Tier 2,Supermarket Type1,743.0328
FDS34,null,Regular,0.076387367,Snack Foods,112.1518,OUT027,1985,Medium,Tier 3,Supermarket Type3,3870.9612
FDQ15,20.35,Regular,0.252865979,Meat,82.7276,OUT010,1998,null,Tier 3,Grocery Store,162.4552
FDE11,17.7,Regular,0.135306012,Starchy Foods,183.7924,OUT049,1999,Medium,Tier 1,Supermarket Type1,2221.1088
FDC29,8.39,Regular,0.024201084,Frozen Foods,112.6176,OUT035,2004,Small,Tier 2,Supermarket Type1,2175.8344
FDP08,20.5,Regular,0.113045883,Fruits and Vegetables,194.1478,OUT017,2007,null,Tier 2,Supermarket Type1,2906.217
FDF11,10.195,Regular,0.017666978,Starchy Foods,239.4538,OUT045,2002,null,Tier 2,Supermarket Type1,4566.7222
FDS33,6.67,Regular,0,Snack Foods,90.5514,OUT018,2009,Medium,Tier 3,Supermarket Type2,974.0654
FDK03,12.6,Regular,0.074338562,Dairy,255.5356,OUT017,2007,null,Tier 2,Supermarket Type1,9664.7528
FDF29,null,Regular,0.019837655,Frozen Foods,128.131,OUT027,1985,Medium,Tier 3,Supermarket Type3,1687.803
FDP59,20.85,Regular,0.056465714,Breads,103.6648,OUT046,1997,Small,Tier 1,Supermarket Type1,2285.0256
FDS02,10.195,Regular,0.146692433,Dairy,194.5794,OUT017,2007,null,Tier 2,Supermarket Type1,4096.6674
FDN16,12.6,Regular,0.062827447,Frozen Foods,105.099,OUT045,2002,null,Tier 2,Supermarket Type1,1444.786
FDT50,6.75,Regular,0,Dairy,96.7752,OUT049,1999,Medium,Tier 1,Supermarket Type1,1342.2528
FDM27,12.35,Regular,0.15911489,Meat,158.1946,OUT018,2009,Medium,Tier 3,Supermarket Type2,1104.5622
FDT19,7.59,Regular,0.145335007,Fruits and Vegetables,173.108,OUT045,2002,null,Tier 2,Supermarket Type1,2077.296
FDW14,8.3,Regular,0.038211537,Dairy,87.7198,OUT046,1997,Small,Tier 1,Supermarket Type1,1569.9564
FDJ21,16.7,Regular,0.03874616,Snack Foods,143.8102,OUT017,2007,null,Tier 2,Supermarket Type1,4811.7366
FDX47,null,Regular,0.03443677,Breads,156.5288,OUT027,1985,Medium,Tier 3,Supermarket Type3,4870.9928
FDT14,10.695,Regular,0.127620811,Dairy,119.244,OUT013,1987,High,Tier 3,Supermarket Type1,3475.476
FDS36,8.38,Regular,0.046878474,Baking Goods,109.857,OUT035,2004,Small,Tier 2,Supermarket Type1,2306.997
